Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
6.56480664	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.56490240	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56500278	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.56510438	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56520384	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.56527016	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56534722	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.56541356	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56549426	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56559464	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.56569650	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56579592	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.56586226	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.56595802	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56605838	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.56615998	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56625940	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.56632574	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56640280	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.56646912	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56654984	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56665022	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.56675210	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56685152	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.56691784	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.56701360	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56711398	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.56721558	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56731500	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.56738134	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56745838	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.56752472	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56760542	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56770580	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.56780768	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56790710	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.56797342	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.56806920	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56816958	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.56827118	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56837060	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.56843694	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56851398	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.56858032	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56866102	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56876140	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.56886326	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56896270	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.56902902	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.56912480	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56922516	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.56932676	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.56942620	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.56949252	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56956958	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.56963592	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.56971662	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.56981700	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.56991888	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57001830	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57008464	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57018040	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57028078	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57038238	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57048180	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57054814	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57062520	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57069154	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57077224	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57087262	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57097450	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57107392	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57114026	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57123602	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57133640	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57143800	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57153742	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57160374	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57168078	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57174712	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57182782	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57192818	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57203004	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57212946	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57219578	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57229154	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57239190	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57249350	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57259292	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57265926	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57273630	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57280264	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57288334	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57298372	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57308558	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57318502	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57325136	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57334712	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57344750	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57354908	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57364850	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57371482	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57379186	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57385820	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57393890	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57403928	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57414116	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57424058	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57430692	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57440268	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57450308	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57460466	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57470408	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57477040	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57484744	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57491378	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57499448	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57509484	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57519670	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57529612	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57536244	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57545820	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57555856	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57566014	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57575956	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57582588	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57590294	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57596926	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57604996	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57615034	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57625220	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57635162	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57641794	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57651370	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57661408	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57671566	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57681510	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57688142	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57695848	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57702480	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57710550	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57720586	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57730772	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57740714	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57747348	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57756924	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57766962	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57777120	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57787062	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57793696	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57801400	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57808032	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57816102	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57826140	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57836326	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57846268	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57852900	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57862474	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57872512	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57882670	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57892614	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.57899246	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57906950	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.57913584	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.57921654	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57931692	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.57941878	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57951822	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.57958456	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.57968032	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.57978068	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.57988228	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.57998170	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58004804	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58012508	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58019140	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58027212	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58037248	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58047434	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58057376	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58064010	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58073584	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58083622	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58093782	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58103724	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58110356	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58118060	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58124694	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58132764	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58142800	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58152986	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58162930	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58169564	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58179140	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58189178	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58199336	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58209278	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58215910	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58223616	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58230248	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58238318	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58248356	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58258542	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58268484	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58275118	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58284696	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58294734	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58304894	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58314836	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58321470	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58329176	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58335808	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58343880	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58353918	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58364106	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58374048	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58380682	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58390258	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58400296	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58410454	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58420396	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58427028	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58434732	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58441366	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58449436	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58459474	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58469660	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58479604	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58486236	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58495812	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58505848	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58516008	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58525950	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58532582	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58540286	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58546918	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58554988	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58565024	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58575210	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58585150	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58591784	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58601358	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58611394	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58621552	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58631494	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58638126	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58645830	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58652462	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58660532	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58670568	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58680754	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58690696	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58697328	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58706902	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58716940	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
6.58727098	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58737038	Operation	read	AccessPort	BD2	0xB7	OK	0x01010001	
6.58743672	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58751376	Operation	read	AccessPort	BD3	0x9F	OK	0x00000000	
6.58758008	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
6.58766078	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58776116	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
6.58786302	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
6.58796244	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
6.58802876	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01010001	
6.58812454	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
6.58822492	Operation	write	AccessPort	TAR	0x8B	OK	0x20000080	
