Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
3.81772942	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF89A4	
3.81777922	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.81804266	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.81809974	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.81814976	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF875C	
3.81819950	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.81824942	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.81826376	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.81831354	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.81836324	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.81841292	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF89A4	
3.81846270	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.81882188	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.81898470	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.81903472	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF89A4	
3.81909536	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.81915584	Operation	write	AccessPort	DRW	0xBB	OK	0xD0100F80	
3.81921630	Operation	write	AccessPort	DRW	0xBB	OK	0x33017833	
3.81926608	Operation	write	AccessPort	DRW	0xBB	OK	0xBF282B28	
3.81932652	Operation	write	AccessPort	DRW	0xBB	OK	0xF81A2300	
3.81938700	Operation	write	AccessPort	DRW	0xBB	OK	0xB2D22003	
3.81943676	Operation	write	AccessPort	DRW	0xBB	OK	0x2007F888	
3.81950844	Operation	write	AccessPort	DRW	0xBB	OK	0x7033B2DB	
3.81955830	Operation	write	AccessPort	DRW	0xBB	OK	0x28FFE003	
3.81960804	Operation	write	AccessPort	DRW	0xBB	OK	0xF7FFDD01	
3.81965776	Operation	write	AccessPort	DRW	0xBB	OK	0x7833FA5B	
3.81970750	Operation	write	AccessPort	DRW	0xBB	OK	0x429DB2DB	
3.81975724	Operation	write	AccessPort	DRW	0xBB	OK	0xF817D0E1	
3.81980698	Operation	write	AccessPort	DRW	0xBB	OK	0xF80A3B01	
3.81985672	Operation	write	AccessPort	DRW	0xBB	OK	0x22013004	
3.81990646	Operation	write	AccessPort	DRW	0xBB	OK	0x701A4B08	
3.81995620	Operation	write	AccessPort	DRW	0xBB	OK	0xF889B2E4	
3.82001952	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82007362	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82012354	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF89E4	
3.82017336	Operation	write	AccessPort	DRW	0xBB	OK	0x455F4000	
3.82022316	Operation	write	AccessPort	DRW	0xBB	OK	0x22BCD1C8	
3.82027290	Operation	write	AccessPort	DRW	0xBB	OK	0x70DA4B05	
3.82032264	Operation	write	AccessPort	DRW	0xBB	OK	0x8FF8E8BD	
3.82037238	Operation	write	AccessPort	DRW	0xBB	OK	0x40048034	
3.82042212	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E54	
3.82047186	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E51	
3.82052160	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE4	
3.82057134	Operation	write	AccessPort	DRW	0xBB	OK	0x4006B000	
3.82062108	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E58	
3.82067082	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE8	
3.82072056	Operation	write	AccessPort	DRW	0xBB	OK	0x4B06B510	
3.82077030	Operation	write	AccessPort	DRW	0xBB	OK	0xF013781B	
3.82082004	Operation	write	AccessPort	DRW	0xBB	OK	0xD0060FFF	
3.82086980	Operation	write	AccessPort	DRW	0xBB	OK	0xF7FF4C03	
3.82091954	Operation	write	AccessPort	DRW	0xBB	OK	0x7823FA2F	
3.82097352	Operation	write	AccessPort	DRW	0xBB	OK	0x0FFFF013	
3.82102328	Operation	write	AccessPort	DRW	0xBB	OK	0xBD10D1F9	
3.82107302	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE4	
3.82112276	Operation	write	AccessPort	DRW	0xBB	OK	0x781B4B06	
3.82117250	Operation	write	AccessPort	DRW	0xBB	OK	0x4A06B2DB	
3.82122224	Operation	write	AccessPort	DRW	0xBB	OK	0xB2D27812	
3.82127198	Operation	write	AccessPort	DRW	0xBB	OK	0xBF2C4293	
3.82132174	Operation	write	AccessPort	DRW	0xBB	OK	0xF1023227	
3.82137148	Operation	write	AccessPort	DRW	0xBB	OK	0x1AD032FF	
3.82142122	Operation	write	AccessPort	DRW	0xBB	OK	0xBF004770	
3.82147096	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E58	
3.82152068	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E51	
3.82157044	Operation	write	AccessPort	DRW	0xBB	OK	0x78184B05	
3.82162016	Operation	write	AccessPort	DRW	0xBB	OK	0x4B05B2C0	
3.82166990	Operation	write	AccessPort	DRW	0xBB	OK	0xB2DB781B	
3.82171964	Operation	write	AccessPort	DRW	0xBB	OK	0xBF384298	
3.82176938	Operation	write	AccessPort	DRW	0xBB	OK	0x1AC03040	
3.82181912	Operation	write	AccessPort	DRW	0xBB	OK	0xBF004770	
3.82186886	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E50	
3.82191860	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE5	
3.82197214	Operation	write	AccessPort	DRW	0xBB	OK	0x4B18B410	
3.82202188	Operation	write	AccessPort	DRW	0xBB	OK	0xB2D2781A	
3.82207162	Operation	write	AccessPort	DRW	0xBB	OK	0x781B4B17	
3.82212136	Operation	write	AccessPort	DRW	0xBB	OK	0x429AB2DB	
3.82217112	Operation	write	AccessPort	DRW	0xBB	OK	0x3301D018	
3.82222086	Operation	write	AccessPort	DRW	0xBB	OK	0xD8182B3F	
3.82227060	Operation	write	AccessPort	DRW	0xBB	OK	0x5CC84914	
3.82232034	Operation	write	AccessPort	DRW	0xBB	OK	0xB2DCB2C0	
3.82237008	Operation	write	AccessPort	DRW	0xBB	OK	0x700C4911	
3.82241982	Operation	write	AccessPort	DRW	0xBB	OK	0x68094912	
3.82246956	Operation	write	AccessPort	DRW	0xBB	OK	0x429AB1C9	
3.82251930	Operation	write	AccessPort	DRW	0xBB	OK	0xE000D303	
3.82256906	Operation	write	AccessPort	DRW	0xBB	OK	0x1AD32300	
3.82261880	Operation	write	AccessPort	DRW	0xBB	OK	0x3240E001	
3.82266852	Operation	write	AccessPort	DRW	0xBB	OK	0x2B1A1AD3	
3.82271826	Operation	write	AccessPort	DRW	0xBB	OK	0x2300DC0F	
3.82276800	Operation	write	AccessPort	DRW	0xBB	OK	0xE00C700B	
3.82281774	Operation	write	AccessPort	DRW	0xBB	OK	0x30FFF04F	
3.82286748	Operation	write	AccessPort	DRW	0xBB	OK	0x4B08E009	
3.82291722	Operation	write	AccessPort	DRW	0xBB	OK	0xB2C07818	
3.82296990	Operation	write	AccessPort	DRW	0xBB	OK	0x4B052100	
3.82302052	Operation	write	AccessPort	DRW	0xBB	OK	0x4B067019	
3.82307026	Operation	write	AccessPort	DRW	0xBB	OK	0x29006819	
3.82311998	Operation	write	AccessPort	DRW	0xBB	OK	0xF85DD1E8	
3.82316972	Operation	write	AccessPort	DRW	0xBB	OK	0x47704B04	
3.82321946	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E50	
3.82326920	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE5	
3.82331894	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E10	
3.82336868	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE0	
3.82341842	Operation	write	AccessPort	DRW	0xBB	OK	0x781A4B09	
3.82346816	Operation	write	AccessPort	DRW	0xBB	OK	0x4B09B2D2	
3.82351790	Operation	write	AccessPort	DRW	0xBB	OK	0xB2DB781B	
3.82356764	Operation	write	AccessPort	DRW	0xBB	OK	0xD007429A	
3.82361738	Operation	write	AccessPort	DRW	0xBB	OK	0x2B403301	
3.82366712	Operation	write	AccessPort	DRW	0xBB	OK	0x2300BF28	
3.82371686	Operation	write	AccessPort	DRW	0xBB	OK	0x5CD04A05	
3.82376662	Operation	write	AccessPort	DRW	0xBB	OK	0x4770B2C0	
3.82381636	Operation	write	AccessPort	DRW	0xBB	OK	0x30FFF04F	
3.82386610	Operation	write	AccessPort	DRW	0xBB	OK	0xBF004770	
3.82391584	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E50	
3.82396490	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE5	
3.82401912	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E10	
3.82406886	Operation	write	AccessPort	DRW	0xBB	OK	0x681B4B0D	
3.82411860	Operation	write	AccessPort	DRW	0xBB	OK	0x6F00F413	
3.82416834	Operation	write	AccessPort	DRW	0xBB	OK	0x4B0CD014	
3.82421808	Operation	write	AccessPort	DRW	0xBB	OK	0xF00278DA	
3.82426782	Operation	write	AccessPort	DRW	0xBB	OK	0x70DA02CB	
3.82431756	Operation	write	AccessPort	DRW	0xBB	OK	0x745A2240	
3.82436730	Operation	write	AccessPort	DRW	0xBB	OK	0xF04278DA	
3.82441706	Operation	write	AccessPort	DRW	0xBB	OK	0x70DA0234	
3.82446678	Operation	write	AccessPort	DRW	0xBB	OK	0x781A4B07	
3.82451654	Operation	write	AccessPort	DRW	0xBB	OK	0x4B07B2D2	
3.82456628	Operation	write	AccessPort	DRW	0xBB	OK	0x4B07701A	
3.82461602	Operation	write	AccessPort	DRW	0xBB	OK	0xB10B681B	
3.82466576	Operation	write	AccessPort	DRW	0xBB	OK	0x701A2200	
3.82471550	Operation	write	AccessPort	DRW	0xBB	OK	0xBF004770	
3.82476526	Operation	write	AccessPort	DRW	0xBB	OK	0x40048034	
3.82481500	Operation	write	AccessPort	DRW	0xBB	OK	0x4006B000	
3.82486474	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE5	
3.82491448	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8E50	
3.82496422	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF8DE0	
3.82501774	Operation	write	AccessPort	DRW	0xBB	OK	0x4B3DB470	
3.82506748	Operation	write	AccessPort	DRW	0xBB	OK	0xF013791B	
3.82511722	Operation	write	AccessPort	DRW	0xBB	OK	0xD0330F30	
3.82516696	Operation	write	AccessPort	DRW	0xBB	OK	0x4B3AB672	
3.82521670	Operation	write	AccessPort	DRW	0xBB	OK	0xF0037D9B	
3.82526644	Operation	write	AccessPort	DRW	0xBB	OK	0xB92B02FF	
3.82531618	Operation	write	AccessPort	DRW	0xBB	OK	0x79DA4B37	
3.82536592	Operation	write	AccessPort	DRW	0xBB	OK	0x745A2240	
3.82541566	Operation	write	AccessPort	DRW	0xBB	OK	0xE027B662	
3.82546540	Operation	write	AccessPort	DRW	0xBB	OK	0x4B35B662	
3.82551514	Operation	write	AccessPort	DRW	0xBB	OK	0xB2C97819	
3.82556488	Operation	write	AccessPort	DRW	0xBB	OK	0x781C4B34	
3.82561462	Operation	write	AccessPort	DRW	0xBB	OK	0x4D31B2E4	
3.82566438	Operation	write	AccessPort	DRW	0xBB	OK	0x79EB4E33	
3.82571410	Operation	write	AccessPort	DRW	0xBB	OK	0x1C4BB2D8	
3.82577314	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82612096	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.82618210	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82623212	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8734	
3.82628186	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.82633164	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF89A4	
3.82638146	Operation	write	AccessPort	DRW	0xBB	OK	0x00000238	
3.82643118	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.82648092	Operation	write	AccessPort	DRW	0xBB	OK	0x00001E00	
3.82653066	Operation	write	AccessPort	DRW	0xBB	OK	0x00000200	
3.82658040	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.82663014	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.82667990	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.82672962	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF875C	
3.82677936	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF86FC	
3.82682910	Operation	write	AccessPort	DRW	0xBB	OK	0x7FFFFFFE	
3.82687884	Operation	write	AccessPort	DRW	0xBB	OK	0x00000006	
3.82693784	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82721670	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.82727376	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82732380	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.82737352	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.82742344	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.82743778	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82748756	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.82753726	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82758692	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.82763672	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82792448	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.82798640	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82803642	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.82808616	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.82813608	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.82815042	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82820020	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.82824990	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82829956	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.82834936	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82863992	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.82869700	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82874702	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.82879678	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.82884666	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.82886102	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82891080	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.82896050	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82901448	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.82906430	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82933336	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.82939048	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.82944046	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.82949024	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.82954010	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.82955450	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82960428	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.82965396	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.82970360	Operation	read	AccessPort	DRW	0x9F	OK	0x1FFF876C	
3.82975340	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.82999568	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.83005278	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.83010280	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.83015254	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.83020242	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.83021682	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
3.83026660	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.83031630	Operation	read	AccessPort	DRW	0x9F	OK	0x00000000	
