Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
31.33172667	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.33249774	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.33327334	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.33404846	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.33482124	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.33559418	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.33636922	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.33714227	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.33791765	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.33869049	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.33946342	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.34023904	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.34101430	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.34178672	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.34256006	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
31.34333544	Operation	read	AccessPort	CSW	0x87	OK	0x23000052	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=1, AddrInc=Increment single, Size=Word (32 bits)
31.34410836	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x23000052	
31.34488370	Operation	write	AccessPort	DRW	0xBB	OK	0x00001481	
